id,params,result,time_s
3532,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=3",unsat,8.05762
3533,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=4",unsat,8.45644
3534,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=5",unsat,8.06803
3535,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=6",unsat,8.40256
3536,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=2",unsat,8.47412
3537,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=3",unsat,8.0873
3538,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=4",unsat,8.05254
3539,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=5",unsat,7.99989
3540,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=6",unsat,8.15994
3541,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=2",unsat,6.13543
3542,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=3",unsat,7.89818
3543,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=4",unsat,6.09068
3544,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=5",unsat,5.87905
3545,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=6",unsat,7.88572
3546,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=2",unsat,7.99875
3547,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=3",unsat,5.95496
3548,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=4",unsat,8.50751
3549,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=5",unsat,8.33398
3550,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=6",unsat,8.07239
3551,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=2",unsat,8.43878
3552,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=3",unsat,8.31411
3553,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=4",unsat,8.18078
3554,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=5",unsat,8.06701
3555,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=6",unsat,5.96072
3556,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=2",unsat,8.42345
3557,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=3",unsat,8.17327
3558,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=4",unsat,7.95588
3559,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=5",unsat,8.58604
3560,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=6",unsat,8.31403
3561,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=2",unsat,7.69827
3562,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=3",unsat,8.31337
3563,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=4",unsat,7.96081
3564,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=5",unsat,8.35119
3565,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=6",unsat,8.16647
3566,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=2",unsat,8.3866
3567,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=3",unsat,8.32626
3568,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=4",unsat,5.88754
3569,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=5",unsat,8.29578
3570,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=6",unsat,7.89215
3571,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=2",unsat,8.08101
3572,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=3",unsat,8.55502
3573,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=4",unsat,8.0368
3574,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=5",unsat,8.52462
3575,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=6",unsat,7.99894
3576,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=2",unsat,8.96786
3577,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=3",unsat,8.04101
3578,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=4",unsat,8.03464
3579,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=5",unsat,8.51357
3580,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=6",unsat,7.88975
3581,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=2",unsat,7.87504
3582,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=3",unsat,7.71927
3583,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=4",unsat,7.88725
3584,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=5",unsat,8.9778
3585,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=6",unsat,8.04117
3586,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=2",unsat,8.37015
3587,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=3",unsat,8.68366
3588,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=4",unsat,8.23498
3589,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=5",unsat,8.03282
3590,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=6",unsat,8.51368
3591,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=2",unsat,8.09493
3592,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=3",unsat,8.40682
3593,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=4",unsat,8.00716
3594,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=5",unsat,8.0553
3595,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=6",unsat,8.39133
3596,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=2",unsat,8.49124
3597,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=3",unsat,6.07541
3598,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=4",unsat,8.46919
3599,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=5",unsat,8.08301
3600,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=6",unsat,7.90442
3601,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=2",unsat,8.48111
3602,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=3",unsat,8.06192
3603,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=4",unsat,8.39201
3604,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=1,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=5",unsat,8.5032
