"File","SZS","ExitCode","Seconds"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP211^2.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP211^1.p","Timeout","0","14.71"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP213^3.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP211^4.p","Timeout","0","12.37"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP213^1.p","Timeout","0","10.4"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP213^2.p","Timeout","0","10.35"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP212^2.p","Timeout","0","10.77"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP212^4.p","Timeout","0","10.46"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP212^1.p","Timeout","0","11.14"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP211^3.p","Timeout","0","13.8"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP212^3.p","Timeout","0","10.47"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP213^4.p","Timeout","0","10.05"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP214^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP214^2.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP214^3.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP214^4.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP219^1.p","Theorem","0","5.46"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP215^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP215^2.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP215^3.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP215^4.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP216^1.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP216^2.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP216^3.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP216^4.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP217^1.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP217^3.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP217^2.p","Timeout","0","10.22"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP222^1.p","Theorem","0","4.32"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP217^4.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP222^2.p","Theorem","0","4.58"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP218^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP218^2.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP218^3.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP222^3.p","Theorem","0","4.28"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP218^4.p","Timeout","0","10.13"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP222^4.p","Theorem","0","4.59"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP219^3.p","Theorem","0","5.68"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP221^4.p","Theorem","0","7.52"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP221^2.p","Theorem","0","7.64"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP219^2.p","Timeout","0","10.13"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP227^2.p","Theorem","0","5.3"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP227^3.p","Theorem","0","5.23"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP227^4.p","Theorem","0","5.22"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP227^1.p","Theorem","0","5.35"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP219^4.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP220^2.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP220^1.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP220^3.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP220^4.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP221^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP221^3.p","Timeout","0","10.13"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP228^2.p","Theorem","0","4.76"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP223^1.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP224^2.p","Theorem","0","8.34"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP224^4.p","Theorem","0","8.22"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP228^4.p","Theorem","0","4.71"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP223^2.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP223^3.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP223^4.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP224^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP224^3.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP225^2.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP225^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP229^2.p","Theorem","0","4.31"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP225^4.p","Timeout","0","10.05"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP225^3.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP229^4.p","Theorem","0","4.36"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP226^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP226^2.p","Timeout","0","10.05"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP226^3.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP226^4.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP232^2.p","Theorem","0","3.97"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP228^1.p","Timeout","0","10.23"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP232^4.p","Theorem","0","4.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP231^2.p","Theorem","0","7.27"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP231^4.p","Theorem","0","7.36"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP228^3.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP234^2.p","Theorem","0","4.19"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP234^1.p","Theorem","0","4.89"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP230^4.p","Theorem","0","7.91"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP234^4.p","Theorem","0","4.25"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP230^2.p","Theorem","0","8.25"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP233^2.p","Theorem","0","5.74"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP233^4.p","Theorem","0","5.83"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP234^3.p","Theorem","0","4.93"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP236^2.p","Theorem","0","4.52"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP236^4.p","Theorem","0","4.36"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP235^2.p","Theorem","0","5.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP237^2.p","Theorem","0","4.06"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP235^4.p","Theorem","0","5.44"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP229^1.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP229^3.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP230^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP230^3.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP231^1.p","Timeout","0","10.25"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP231^3.p","Timeout","0","10.23"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP232^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP237^4.p","Theorem","0","3.89"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP232^3.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP239^1.p","Theorem","0","4.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP239^2.p","Theorem","0","4.12"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP233^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP239^3.p","Theorem","0","4.23"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP239^4.p","Theorem","0","4.21"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP233^3.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP242^2.p","Theorem","0","4.12"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP242^4.p","Theorem","0","4.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP235^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP235^3.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP236^1.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP236^3.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP237^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP238^2.p","Theorem","0","8.49"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP237^3.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP238^4.p","Theorem","0","8.71"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP238^1.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP238^3.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP240^1.p","Timeout","0","10.13"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP240^2.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP240^3.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP240^4.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP241^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP241^2.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP244^2.p","Theorem","0","7.58"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP241^3.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP241^4.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP244^4.p","Theorem","0","7.49"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP242^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP242^3.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP243^1.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP243^2.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP243^3.p","Timeout","0","10.17"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP245^2.p","Theorem","0","9.01"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP243^4.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP244^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP244^3.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP245^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP245^4.p","Theorem","0","9.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP245^3.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP246^1.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP246^2.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP246^3.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP246^4.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP247^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP247^2.p","Theorem","0","9.99"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP247^3.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP247^4.p","Timeout","0","10.21"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP249^2.p","Theorem","0","8.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP248^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP249^4.p","Theorem","0","8.18"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP248^2.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP251^4.p","Theorem","0","8.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP251^2.p","Theorem","0","8.38"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP248^3.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP248^4.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP249^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP249^3.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP250^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP250^2.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP250^3.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP250^4.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP251^1.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP251^3.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP253^2.p","Theorem","0","8.35"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP252^1.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP252^2.p","Timeout","0","10.2"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP252^3.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP252^4.p","Timeout","0","10.04"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP253^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP256^2.p","Theorem","0","5.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP253^4.p","Theorem","0","8.45"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP256^4.p","Theorem","0","5.31"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP253^3.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP255^2.p","Theorem","0","8.37"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP254^2.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP254^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP254^3.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP255^4.p","Theorem","0","8.21"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP254^4.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP255^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP255^3.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP261^4.p","Theorem","0","4.29"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP261^2.p","Theorem","0","4.47"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP256^1.p","Timeout","0","10.21"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP260^4.p","Theorem","0","5.74"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP260^2.p","Theorem","0","6.19"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP256^3.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP257^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP257^2.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP257^3.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP257^4.p","Timeout","0","10.05"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP258^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP258^2.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP258^3.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP258^4.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP259^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP259^2.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP259^3.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP259^4.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP260^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP260^3.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP262^2.p","Theorem","0","8.52"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP261^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP266^2.p","Theorem","0","3.76"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP266^4.p","Theorem","0","3.85"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP261^3.p","Timeout","0","10.22"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP262^4.p","Theorem","0","8.45"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP262^1.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP262^3.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP263^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP263^2.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP269^1.p","Theorem","0","3.75"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP263^3.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP263^4.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP264^1.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP269^2.p","Theorem","0","3.71"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP265^4.p","Theorem","0","7.93"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP269^3.p","Theorem","0","3.76"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP265^2.p","Theorem","0","8.15"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP269^4.p","Theorem","0","3.94"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP264^2.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP264^3.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP264^4.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP265^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP265^3.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP266^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP266^3.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP267^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP267^2.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP267^3.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP267^4.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP268^1.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP268^2.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP268^3.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP268^4.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP270^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP272^2.p","Theorem","0","7.72"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP272^4.p","Theorem","0","7.86"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP270^2.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP270^3.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP270^4.p","Timeout","0","10.16"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP271^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP275^2.p","Theorem","0","5.64"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP274^2.p","Theorem","0","7.44"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP275^4.p","Theorem","0","5.49"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP271^2.p","Timeout","0","10.13"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP271^3.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP271^4.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP274^4.p","Theorem","0","7.65"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP272^1.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP272^3.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP277^2.p","Theorem","0","5.23"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP273^1.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP273^2.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP273^3.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP277^4.p","Theorem","0","5.24"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP273^4.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP274^1.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP274^3.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP275^1.p","Timeout","0","10.13"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP278^1.p","Theorem","0","5.95"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP275^3.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP278^3.p","Theorem","0","6.18"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP276^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP278^2.p","Theorem","0","7.25"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP276^2.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP276^3.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP276^4.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP277^1.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP278^4.p","Theorem","0","7.41"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP277^3.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP279^2.p","Theorem","0","8.41"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP279^4.p","Theorem","0","8.42"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP279^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP279^3.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP282^2.p","Theorem","0","7.87"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP282^4.p","Theorem","0","8.19"
"C:\TPTP\TPTP-v9.3.1\Problems\ITP\ITP280^1.p","Timeout","0","10.19"
